EV_bin,LA_bin,sample_size,source,ba_value,slg_value,iso_value,wobacon_value,rv_value
59,-37,19,modeled,0.093915321,0.098588631,0.007233639,0.090303026,-0.233422488
60,-37,15,modeled,0.093707569,0.098588631,0.007233639,0.090303026,-0.233422488
61,-37,15,modeled,0.093707569,0.098588631,0.00711972,0.090303026,-0.233422488
63,-37,21,modeled,0.092816293,0.098588631,0.00711972,0.090303026,-0.233422488
62,-37,17,modeled,0.092816293,0.098588631,0.00711972,0.090303026,-0.233422488
54,-8,8,modeled,0.094492041,0.124320865,0.006323602,0.090298332,-0.233447999
55,-8,3,modeled,0.094492041,0.124320865,0.006323602,0.090298332,-0.233447999
49,-6,6,modeled,0.098393358,0.125151724,0.004518043,0.090040326,-0.234053731
51,-6,3,modeled,0.098393358,0.125151724,0.004518043,0.090040326,-0.234053731
48,-6,2,modeled,0.098393358,0.125151724,0.004518043,0.090040326,-0.234053731
50,-6,2,modeled,0.098393358,0.125151724,0.004518043,0.090040326,-0.234053731
64,-37,14,modeled,0.087056078,0.098588631,0.00711972,0.089632541,-0.234432206
90,42,87,empirical,0.068965517,0.137931034,0.114942529,0.089559481,-0.234028813
84,-19,52,empirical,0.096153846,0.096153846,0,0.089372104,-0.234179174
84,35,63,empirical,0.063492063,0.142857143,0.142857143,0.089366945,-0.234183314
62,55,7,modeled,0.089981087,0.085265733,0.043277085,0.089363895,-0.237425894
52,-6,8,modeled,0.095282234,0.117575787,0.004518043,0.089325935,-0.234627008
53,-6,6,modeled,0.095282234,0.117575787,0.004518043,0.089325935,-0.234627008
56,-1,4,modeled,0.097360067,0.088130571,0.017183779,0.089225642,-0.234334648
47,42,3,modeled,0.129150644,0.110604756,0.033016112,0.089111514,-0.23504065
47,43,2,modeled,0.129150644,0.110604756,0.033016112,0.089111514,-0.23504065
46,42,1,modeled,0.129150644,0.110604756,0.033016112,0.089111514,-0.23504065
46,43,1,modeled,0.129150644,0.110604756,0.033016112,0.089111514,-0.23504065
46,46,3,modeled,0.1086905,0.082788132,0.032471519,0.088948004,-0.234740913
47,46,3,modeled,0.1086905,0.082788132,0.032471519,0.088948004,-0.234740913
55,11,2,modeled,0.054353856,0.154245391,0.002643919,0.08893583,-0.230830789
54,11,1,modeled,0.054353856,0.154245391,0.002643919,0.08893583,-0.230830789
55,43,4,modeled,0.115832955,0.112458162,0.053862851,0.088869929,-0.23504065
54,42,3,modeled,0.115832955,0.112458162,0.053862851,0.088869929,-0.23504065
54,43,2,modeled,0.115832955,0.112458162,0.053862851,0.088869929,-0.23504065
55,42,,modeled,0.115832955,0.112458162,0.053862851,0.088869929,-0.23504065
52,43,5,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
52,42,4,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
50,42,3,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
53,42,3,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
51,42,2,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
51,43,2,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
50,43,,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
53,43,,modeled,0.115832955,0.110604756,0.035819612,0.088869929,-0.23504065
48,42,1,modeled,0.115832955,0.110604756,0.034655649,0.088869929,-0.23504065
49,43,1,modeled,0.115832955,0.110604756,0.034655649,0.088869929,-0.23504065
48,43,,modeled,0.115832955,0.110604756,0.034655649,0.088869929,-0.23504065
49,42,,modeled,0.115832955,0.110604756,0.034655649,0.088869929,-0.23504065
54,46,2,modeled,0.095372826,0.084641553,0.051280815,0.088706419,-0.234740913
55,46,2,modeled,0.095372826,0.084641553,0.051280815,0.088706419,-0.234740913
53,46,5,modeled,0.095372826,0.082788132,0.035275016,0.088706419,-0.234740913
51,46,4,modeled,0.095372826,0.082788132,0.035275016,0.088706419,-0.234740913
50,46,,modeled,0.095372826,0.082788132,0.035275016,0.088706419,-0.234740913
52,46,,modeled,0.095372826,0.082788132,0.035275016,0.088706419,-0.234740913
48,46,3,modeled,0.095372826,0.082788132,0.034111053,0.088706419,-0.234740913
49,46,2,modeled,0.095372826,0.082788132,0.034111053,0.088706419,-0.234740913
93,41,104,empirical,0.057692308,0.153846154,0.144230769,0.088424332,-0.23493972
63,55,8,modeled,0.089981087,0.085265733,0.043277085,0.088389657,-0.238207668
59,-44,16,modeled,0.094003275,0.100750983,0.004970457,0.088103443,-0.234894693
59,-45,14,modeled,0.094003275,0.100750983,0.004970457,0.088103443,-0.234894693
60,-45,15,modeled,0.093795523,0.100750983,0.004970457,0.088103443,-0.234894693
60,-44,14,modeled,0.093795523,0.100750983,0.004970457,0.088103443,-0.234894693
61,-44,23,modeled,0.093795523,0.100750983,0.004553468,0.088103443,-0.234894693
61,-45,11,modeled,0.093795523,0.100750983,0.004553468,0.088103443,-0.234894693
62,-45,18,modeled,0.092904247,0.100750983,0.004553468,0.088103443,-0.234894693
62,-44,14,modeled,0.092904247,0.100750983,0.004553468,0.088103443,-0.234894693
63,-45,12,modeled,0.092904247,0.100750983,0.004553468,0.088103443,-0.234894693
63,-44,9,modeled,0.092904247,0.100750983,0.004553468,0.088103443,-0.234894693
66,-44,17,modeled,0.091151878,0.101820037,0.005541062,0.088063747,-0.235635191
66,-45,15,modeled,0.091151878,0.101820037,0.005541062,0.088063747,-0.235635191
50,-1,5,modeled,0.08968658,0.087454692,0.009294776,0.087967515,-0.233725384
51,-1,4,modeled,0.08968658,0.087454692,0.009294776,0.087967515,-0.233725384
48,-1,2,modeled,0.08968658,0.087454692,0.009294776,0.087967515,-0.233725384
49,-1,2,modeled,0.08968658,0.087454692,0.009294776,0.087967515,-0.233725384
55,0,4,modeled,0.095387749,0.048907664,0.009294776,0.087915793,-0.233766913
54,0,2,modeled,0.095387749,0.048907664,0.009294776,0.087915793,-0.233766913
58,-2,7,modeled,0.097503521,0.091038175,0.015683552,0.087544024,-0.237158164
64,-20,25,modeled,0.090712443,0.096077159,0.006932486,0.087487832,-0.236653358
64,-19,20,modeled,0.090712443,0.096077159,0.006932486,0.087487832,-0.236653358
64,-18,20,modeled,0.090712443,0.096077159,0.006932486,0.087487832,-0.236120373
64,-17,20,modeled,0.090712443,0.096077159,0.006932486,0.087487832,-0.236120373
64,-16,18,modeled,0.090712443,0.096077159,0.006932486,0.087487832,-0.236120373
64,-45,22,modeled,0.087144032,0.100750983,0.004553468,0.087432958,-0.23590441
64,-44,19,modeled,0.087144032,0.100750983,0.004553468,0.087432958,-0.23590441
65,-45,13,modeled,0.090634875,0.100729458,0.004553468,0.087432958,-0.23590441
65,-44,11,modeled,0.090634875,0.100729458,0.004553468,0.087432958,-0.23590441
52,-1,3,modeled,0.08968658,0.086524889,0.009294776,0.087253124,-0.234298661
53,-1,2,modeled,0.08968658,0.086524889,0.009294776,0.087253124,-0.234298661
43,14,4,modeled,0.172765464,0.104566738,0.019126566,0.087168515,-0.237851992
44,14,2,modeled,0.172765464,0.104566738,0.019126566,0.087168515,-0.237851992
45,14,2,modeled,0.172765464,0.104566738,0.019126566,0.087168515,-0.237851992
59,-39,18,modeled,0.0919194,0.09813264,0.006591571,0.087131247,-0.235712409
59,-40,15,modeled,0.0919194,0.09813264,0.006591571,0.087131247,-0.235712409
59,-38,12,modeled,0.0919194,0.09813264,0.006591571,0.087131247,-0.235712409
60,-40,13,modeled,0.091711648,0.09813264,0.006591571,0.087131247,-0.235712409
60,-39,12,modeled,0.091711648,0.09813264,0.006591571,0.087131247,-0.235712409
60,-38,12,modeled,0.091711648,0.09813264,0.006591571,0.087131247,-0.235712409
61,-39,18,modeled,0.091711648,0.09813264,0.00582496,0.087131247,-0.235712409
61,-40,12,modeled,0.091711648,0.09813264,0.00582496,0.087131247,-0.235712409
61,-38,10,modeled,0.091711648,0.09813264,0.00582496,0.087131247,-0.235712409
63,-40,21,modeled,0.090820372,0.09813264,0.00582496,0.087131247,-0.235712409
63,-38,19,modeled,0.090820372,0.09813264,0.00582496,0.087131247,-0.235712409
62,-40,18,modeled,0.090820372,0.09813264,0.00582496,0.087131247,-0.235712409
62,-39,18,modeled,0.090820372,0.09813264,0.00582496,0.087131247,-0.235712409
62,-38,16,modeled,0.090820372,0.09813264,0.00582496,0.087131247,-0.235712409
63,-39,11,modeled,0.090820372,0.09813264,0.00582496,0.087131247,-0.235712409
59,-43,11,modeled,0.092574246,0.099758044,0.004970457,0.087131247,-0.235712409
60,-43,22,modeled,0.092366494,0.099758044,0.004970457,0.087131247,-0.235712409
59,-41,15,modeled,0.0919194,0.09813264,0.004970457,0.087131247,-0.235712409
59,-42,9,modeled,0.0919194,0.09813264,0.004970457,0.087131247,-0.235712409
60,-41,17,modeled,0.091711648,0.09813264,0.004970457,0.087131247,-0.235712409
60,-42,10,modeled,0.091711648,0.09813264,0.004970457,0.087131247,-0.235712409
61,-43,16,modeled,0.092366494,0.099758044,0.004553468,0.087131247,-0.235712409
62,-43,21,modeled,0.091475219,0.099758044,0.004553468,0.087131247,-0.235712409
63,-43,11,modeled,0.091475219,0.099758044,0.004553468,0.087131247,-0.235712409
61,-42,21,modeled,0.091711648,0.09813264,0.004203845,0.087131247,-0.235712409
61,-41,11,modeled,0.091711648,0.09813264,0.004203845,0.087131247,-0.235712409
62,-42,25,modeled,0.090820372,0.09813264,0.004203845,0.087131247,-0.235712409
62,-41,23,modeled,0.090820372,0.09813264,0.004203845,0.087131247,-0.235712409
63,-42,19,modeled,0.090820372,0.09813264,0.004203845,0.087131247,-0.235712409
63,-41,16,modeled,0.090820372,0.09813264,0.004203845,0.087131247,-0.235712409
66,-40,18,modeled,0.089068003,0.099201694,0.006812548,0.08709155,-0.236452907
66,-39,13,modeled,0.089068003,0.099201694,0.006812548,0.08709155,-0.236452907
66,-38,11,modeled,0.089068003,0.099201694,0.006812548,0.08709155,-0.236452907
66,-43,17,modeled,0.089722849,0.100827098,0.005541062,0.08709155,-0.236452907
66,-42,21,modeled,0.089068003,0.099201694,0.005191439,0.08709155,-0.236452907
66,-41,15,modeled,0.089068003,0.099201694,0.005191439,0.08709155,-0.236452907
59,-2,9,modeled,0.095920652,0.081712157,0.015683552,0.087084725,-0.23752673
61,-2,7,modeled,0.094693638,0.081712157,0.015683552,0.087084725,-0.23752673
60,-2,5,modeled,0.094693638,0.081712157,0.015683552,0.087084725,-0.23752673
55,-6,8,modeled,0.093345471,0.117575787,0.004518043,0.086842515,-0.236619845
54,-6,4,modeled,0.093345471,0.117575787,0.004518043,0.086842515,-0.236619845
75,52,13,modeled,0.089475304,0.130763069,0.065659985,0.08667592,-0.236353859
77,34,34,modeled,0.082833245,0.157495201,0.086592332,0.086630434,-0.236943871
64,-38,33,modeled,0.085060157,0.09813264,0.00582496,0.086460762,-0.236722127
64,-39,15,modeled,0.085060157,0.09813264,0.00582496,0.086460762,-0.236722127
64,-40,14,modeled,0.085060157,0.09813264,0.00582496,0.086460762,-0.236722127
65,-38,26,modeled,0.088551,0.098111115,0.00582496,0.086460762,-0.236722127
65,-39,23,modeled,0.088551,0.098111115,0.00582496,0.086460762,-0.236722127
65,-40,18,modeled,0.088551,0.098111115,0.00582496,0.086460762,-0.236722127
64,-43,13,modeled,0.085715003,0.099758044,0.004553468,0.086460762,-0.236722127
65,-43,21,modeled,0.089205846,0.099736519,0.004553468,0.086460762,-0.236722127
64,-42,14,modeled,0.085060157,0.09813264,0.004203845,0.086460762,-0.236722127
64,-41,13,modeled,0.085060157,0.09813264,0.004203845,0.086460762,-0.236722127
65,-41,28,modeled,0.088551,0.098111115,0.004203845,0.086460762,-0.236722127
65,-42,14,modeled,0.088551,0.098111115,0.004203845,0.086460762,-0.236722127
47,45,4,modeled,0.106912747,0.093812779,0.03009022,0.086360112,-0.236817569
46,45,2,modeled,0.106912747,0.093812779,0.03009022,0.086360112,-0.236817569
56,49,5,modeled,0.087234959,0.0834691,0.049426045,0.086353682,-0.238313794
94,41,84,empirical,0.047619048,0.166666667,0.166666667,0.086319763,-0.236628545
55,45,5,modeled,0.093595073,0.0956662,0.050936952,0.086118527,-0.236817569
54,45,,modeled,0.093595073,0.0956662,0.050936952,0.086118527,-0.236817569
51,45,2,modeled,0.093595073,0.093812779,0.032893717,0.086118527,-0.236817569
50,45,1,modeled,0.093595073,0.093812779,0.032893717,0.086118527,-0.236817569
52,45,1,modeled,0.093595073,0.093812779,0.032893717,0.086118527,-0.236817569
53,45,,modeled,0.093595073,0.093812779,0.032893717,0.086118527,-0.236817569
48,45,2,modeled,0.093595073,0.093812779,0.03172975,0.086118527,-0.236817569
49,45,,modeled,0.093595073,0.093812779,0.03172975,0.086118527,-0.236817569
94,45,57,empirical,0.052631579,0.157894737,0.140350877,0.085691775,-0.237132478
64,56,9,modeled,0.068227552,0.089597903,0.051522914,0.085515842,-0.240457356
66,57,11,modeled,0.063387834,0.097242892,0.041708946,0.085325167,-0.238024428
66,60,14,modeled,0.059087832,0.095801771,0.041708946,0.085325167,-0.238024428
66,59,11,modeled,0.059087832,0.095801771,0.041708946,0.085325167,-0.238024428
66,58,13,modeled,0.059966739,0.095744386,0.041708946,0.085325167,-0.238024428
66,61,12,modeled,0.046924304,0.090462804,0.035320766,0.085325167,-0.238024428
29,47,1,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
31,47,1,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
1,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
2,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
3,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
4,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
5,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
6,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
7,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
8,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
9,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
10,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
11,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
12,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
13,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
14,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
15,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
16,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
17,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
18,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
19,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
20,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
21,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
22,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
23,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
24,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
25,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
26,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
27,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
28,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
30,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
32,47,,modeled,0.093636446,0.077117033,0.017599637,0.08525423,-0.232802942
57,50,4,modeled,0.085854769,0.088208571,0.054142606,0.085156493,-0.239274487
97,47,41,modeled,0.060211591,0.138412341,0.158483014,0.085062683,-0.236598864
70,57,16,modeled,0.067810908,0.096860692,0.040303174,0.084804162,-0.237944007
70,58,17,modeled,0.064389788,0.095362186,0.040303174,0.084804162,-0.237944007
70,59,19,modeled,0.063510895,0.093631193,0.040303174,0.084804162,-0.237944007
70,60,18,modeled,0.063510895,0.093631193,0.040303174,0.084804162,-0.237944007
70,61,16,modeled,0.051347397,0.088292226,0.033914994,0.084804162,-0.237944007
55,-1,8,modeled,0.087749816,0.086524889,0.009294776,0.084769703,-0.236291498
54,-1,4,modeled,0.087749816,0.086524889,0.009294776,0.084769703,-0.236291498
75,53,25,modeled,0.082457721,0.124406919,0.064675309,0.084576122,-0.238038853
75,54,25,modeled,0.082457721,0.123245329,0.057438783,0.084576122,-0.238038853
75,55,14,modeled,0.082457721,0.123245329,0.057438783,0.084576122,-0.238038853
87,29,78,empirical,0.064102564,0.128205128,0.115384615,0.084097275,-0.238411996
43,13,1,modeled,0.122280568,0.083358377,0.015014674,0.084045179,-0.224680036
44,13,1,modeled,0.122280568,0.083358377,0.015014674,0.084045179,-0.224680036
45,13,1,modeled,0.122280568,0.083358377,0.015014674,0.084045179,-0.224680036
22,50,1,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
31,50,1,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
1,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
2,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
3,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
4,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
5,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
6,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
7,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
8,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
9,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
10,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
11,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
12,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
13,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
14,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
15,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
16,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
17,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
18,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
19,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
20,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
21,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
23,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
24,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
25,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
26,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
27,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
28,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
29,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
30,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
32,50,,modeled,0.106921896,0.062950119,0.00691356,0.083901346,-0.237484902
85,31,63,empirical,0.063492063,0.126984127,0.126984127,0.083709089,-0.238723498
57,51,4,modeled,0.073021278,0.078469709,0.051723551,0.083591305,-0.240530476
88,29,79,empirical,0.063291139,0.126582278,0.126582278,0.083444186,-0.23893607
77,36,28,modeled,0.068953261,0.129187241,0.086941347,0.082686476,-0.240108743
78,34,38,modeled,0.063048132,0.139357015,0.086592332,0.082468353,-0.240283772
90,29,93,empirical,0.053763441,0.139784946,0.139784946,0.08238092,-0.239789295
29,51,1,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
1,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
2,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
3,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
4,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
5,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
6,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
7,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
8,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
9,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
10,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
11,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
12,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
13,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
14,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
15,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
16,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
17,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
18,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
19,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
20,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
21,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
22,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
23,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
24,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
25,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
26,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
27,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
28,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
30,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
31,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
32,51,,modeled,0.087776974,0.053211253,0.005981419,0.082336143,-0.238740891
57,12,5,modeled,0.070568018,0.172412455,0.054409537,0.082037777,-0.229666859
89,-16,68,empirical,0.088235294,0.088235294,0,0.082012049,-0.240085299
84,34,57,empirical,0.052631579,0.140350877,0.140350877,0.081897269,-0.240177404
87,30,76,empirical,0.065789474,0.118421053,0.105263158,0.081620296,-0.240399663
76,37,11,modeled,0.087476552,0.138001636,0.090374157,0.081506528,-0.240231156
76,38,34,modeled,0.086971253,0.157049894,0.090199225,0.081506528,-0.240231156
89,46,60,empirical,0.05,0.15,0.133333333,0.081407186,-0.240570674
75,56,19,modeled,0.075639755,0.113340445,0.058810584,0.0813094,-0.24066025
85,48,67,empirical,0.074626866,0.104477612,0.059701493,0.08097382,-0.240918432
78,36,44,modeled,0.056409247,0.111049101,0.086941347,0.080436155,-0.241914541
71,57,17,modeled,0.069064982,0.092421465,0.047602788,0.080315553,-0.241545931
71,58,16,modeled,0.065643862,0.090922959,0.047602788,0.080315553,-0.241545931
71,60,15,modeled,0.064764969,0.089191966,0.047602788,0.080315553,-0.241545931
71,59,14,modeled,0.064764969,0.089191966,0.047602788,0.080315553,-0.241545931
71,61,26,modeled,0.052601475,0.083852999,0.041214593,0.080315553,-0.241545931
45,48,2,modeled,0.095528975,0.059943117,0.012313663,0.079617687,-0.243029892
43,48,1,modeled,0.095528975,0.059943117,0.012313663,0.079617687,-0.243029892
44,48,1,modeled,0.095528975,0.059943117,0.012313663,0.079617687,-0.243029892
43,49,2,modeled,0.095528975,0.059943117,0.00691356,0.079617687,-0.243029892
45,49,2,modeled,0.095528975,0.059943117,0.00691356,0.079617687,-0.243029892
44,49,1,modeled,0.095528975,0.059943117,0.00691356,0.079617687,-0.243029892
88,34,83,empirical,0.048192771,0.144578313,0.144578313,0.079419248,-0.242165908
91,27,108,empirical,0.055555556,0.12962963,0.12962963,0.079347883,-0.242223175
86,25,78,empirical,0.064102564,0.115384615,0.08974359,0.079110758,-0.242413458
86,60,52,empirical,0.076923077,0.096153846,0.038461538,0.078977458,-0.242520426
94,46,67,empirical,0.044776119,0.149253731,0.149253731,0.078707156,-0.242737331
57,14,4,modeled,0.125418589,0.118186556,0.077159241,0.078655735,-0.242382318
97,49,44,modeled,0.052301761,0.129392758,0.148773029,0.078651205,-0.241362751
97,48,39,modeled,0.052301761,0.129392758,0.148773029,0.078565322,-0.241812721
99,50,20,modeled,0.06844113,0.134836584,0.180906519,0.078425981,-0.243022159
99,51,20,modeled,0.06844113,0.134836584,0.174937919,0.078425981,-0.243022159
35,60,2,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
33,59,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
33,60,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
34,59,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
34,60,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
35,59,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
36,59,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
36,60,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
37,59,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
37,60,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
38,59,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
38,60,,modeled,0.069720365,0.073602058,0,0.078191325,-0.244510546
33,61,,modeled,0.05755689,0.069739275,0,0.078191325,-0.244510546
34,61,,modeled,0.05755689,0.069739275,0,0.078191325,-0.244510546
35,61,,modeled,0.05755689,0.069739275,0,0.078191325,-0.244510546
36,61,,modeled,0.05755689,0.069739275,0,0.078191325,-0.244510546
37,61,,modeled,0.05755689,0.069739275,0,0.078191325,-0.244510546
38,61,,modeled,0.05755689,0.069739275,0,0.078191325,-0.244510546
88,32,107,empirical,0.046728972,0.140186916,0.140186916,0.077258511,-0.243899806
40,59,1,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
40,60,1,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
41,59,1,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
42,59,1,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
39,59,,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
39,60,,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
41,60,,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
42,60,,modeled,0.071803287,0.081176847,0,0.077223048,-0.24309729
41,61,2,modeled,0.059639797,0.077314079,0,0.077223048,-0.24309729
40,61,1,modeled,0.059639797,0.077314079,0,0.077223048,-0.24309729
39,61,,modeled,0.059639797,0.077314079,0,0.077223048,-0.24309729
42,61,,modeled,0.059639797,0.077314079,0,0.077223048,-0.24309729
88,44,77,empirical,0.051948052,0.12987013,0.12987013,0.077048508,-0.244068324
56,50,1,modeled,0.078029901,0.076275505,0.049426045,0.076993339,-0.245825052
96,47,41,modeled,0.052866388,0.119816735,0.13229008,0.07662902,-0.242187575
57,-2,7,modeled,0.0836697,0.075916179,0.014286044,0.076469004,-0.246045366
